trip_id,tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,DOLocationID,trip_distance,fare_amount,passenger_count,payment_type,flag_bad_time_order,flag_zero_distance,flag_negative_fare,flag_bad_passenger_count,is_flagged,flag_unknown_pu_zone,flag_unknown_do_zone,trip_duration_min,pickup_hour,pickup_date,speed_mph,fare_per_mile,pickup_borough,pickup_zone,dropoff_borough,dropoff_zone,date,precipitation_mm,temp_avg_c,is_rainy_day
103,2024-03-18 09:44:00,2024-03-18 10:04:33,7,9,3.12,12.72,1.0,1,False,False,False,False,False,False,False,20.55,9,2024-03-18,9.10948905109489,4.076923076923077,Brooklyn,Park Slope,Brooklyn,DUMBO,2024-03-18,1.5,8.4,True
104,2024-03-06 13:27:00,2024-03-06 13:59:18,3,12,2.5,10.58,1.0,1,False,False,False,False,False,False,False,32.3,13,2024-03-06,4.643962848297214,4.232,Manhattan,Chelsea,Queens,Flushing,2024-03-06,0.0,9.2,False
105,2024-03-10 07:29:00,2024-03-10 07:44:56,4,13,5.36,17.85,2.0,1,False,False,False,False,False,False,False,15.933333333333334,7,2024-03-10,20.184100418410043,3.330223880597015,Manhattan,SoHo,Queens,Long Island City,2024-03-10,0.0,3.9,False
106,2024-03-20 22:07:00,2024-03-20 22:37:03,13,13,2.28,10.28,1.0,1,False,False,False,False,False,False,False,30.05,22,2024-03-20,4.552412645590682,4.508771929824562,Queens,Long Island City,Queens,Long Island City,2024-03-20,1.4,11.9,True
107,2024-03-10 15:59:00,2024-03-10 16:33:10,15,10,1.49,7.21,2.0,1,False,False,False,False,False,False,False,34.166666666666664,15,2024-03-10,2.6165853658536586,4.8389261744966445,Queens,Forest Hills,Brooklyn,Bed-Stuy,2024-03-10,0.0,3.9,False
108,2024-03-18 01:34:00,2024-03-18 02:15:51,4,18,1.73,7.41,1.0,1,False,False,False,False,False,False,False,41.85,1,2024-03-18,2.4802867383512543,4.283236994219653,Manhattan,SoHo,Bronx,Mott Haven,2024-03-18,1.5,8.4,True
109,2024-03-29 04:40:00,2024-03-29 05:01:00,5,5,2.18,8.66,1.0,1,False,False,False,False,False,False,False,21.0,4,2024-03-29,6.2285714285714295,3.9724770642201834,Manhattan,Upper East Side,Manhattan,Upper East Side,2024-03-29,1.1,4.2,True
110,2024-03-27 02:13:00,2024-03-27 02:39:53,19,13,3.12,10.06,1.0,1,False,False,False,False,False,False,False,26.883333333333333,2,2024-03-27,6.96342219466832,3.2243589743589745,Staten Island,St. George,Queens,Long Island City,2024-03-27,2.1,4.2,True
111,2024-03-28 19:22:00,2024-03-28 19:31:45,15,17,1.61,7.11,1.0,1,False,False,False,False,False,False,False,9.75,19,2024-03-28,9.907692307692308,4.416149068322981,Queens,Forest Hills,Bronx,Riverdale,2024-03-28,1.2,7.8,True
112,2024-03-13 16:57:00,2024-03-13 16:59:39,3,6,3.05,12.75,2.0,1,False,False,False,False,False,False,False,2.65,16,2024-03-13,69.0566037735849,4.180327868852459,Manhattan,Chelsea,Brooklyn,Williamsburg,2024-03-13,0.7,7.3,False
113,2024-03-24 09:00:00,2024-03-24 10:02:26,9,3,5.11,18.73,1.0,3,False,False,False,False,False,False,False,62.43333333333333,9,2024-03-24,4.910838227442606,3.6653620352250487,Brooklyn,DUMBO,Manhattan,Chelsea,2024-03-24,1.1,11.3,True
114,2024-03-19 00:11:00,2024-03-19 00:25:12,6,8,2.3,8.7,1.0,1,False,False,False,False,False,False,False,14.2,0,2024-03-19,9.718309859154928,3.782608695652174,Brooklyn,Williamsburg,Brooklyn,Bushwick,2024-03-19,1.1,11.7,True
115,2024-03-04 16:15:00,2024-03-04 16:22:11,8,13,2.65,9.03,2.0,1,False,False,False,False,False,False,False,7.183333333333334,16,2024-03-04,22.134570765661252,3.4075471698113207,Brooklyn,Bushwick,Queens,Long Island City,2024-03-04,3.4,18.0,True
116,2024-03-02 15:56:00,2024-03-02 16:12:49,19,16,4.88,17.94,2.0,1,False,False,False,False,False,False,False,16.816666666666666,15,2024-03-02,17.411298315163528,3.676229508196722,Staten Island,St. George,Bronx,Fordham,2024-03-02,0.7,3.3,False
117,2024-03-22 17:30:00,2024-03-22 17:50:13,6,7,4.43,15.77,1.0,2,False,False,False,False,False,False,False,20.216666666666665,17,2024-03-22,13.147568013190437,3.559819413092551,Brooklyn,Williamsburg,Brooklyn,Park Slope,2024-03-22,0.0,8.6,False
118,2024-03-07 06:17:00,2024-03-07 06:47:37,18,4,2.48,9.01,0.0,1,False,False,False,True,True,False,False,30.616666666666667,6,2024-03-07,4.8600979858464886,3.633064516129032,Bronx,Mott Haven,Manhattan,SoHo,2024-03-07,0.0,3.3,False
119,2024-03-19 11:08:00,2024-03-19 11:15:37,2,13,1.59,7.38,1.0,2,False,False,False,False,False,False,False,7.616666666666666,11,2024-03-19,12.525164113785559,4.641509433962264,Manhattan,Harlem,Queens,Long Island City,2024-03-19,1.1,11.7,True
120,2024-03-04 18:45:00,2024-03-04 19:18:26,20,4,2.21,9.52,2.0,1,False,False,False,False,False,False,False,33.43333333333333,18,2024-03-04,3.9661016949152543,4.3076923076923075,Staten Island,Tottenville,Manhattan,SoHo,2024-03-04,3.4,18.0,True
121,2024-03-11 07:39:00,2024-03-11 07:55:35,15,12,1.47,6.29,2.0,2,False,False,False,False,False,False,False,16.583333333333332,7,2024-03-11,5.318592964824121,4.278911564625851,Queens,Forest Hills,Queens,Flushing,2024-03-11,1.8,11.3,True
122,2024-03-16 02:10:00,2024-03-16 02:12:37,11,2,6.66,20.14,2.0,1,False,False,False,False,False,False,False,2.6166666666666667,2,2024-03-16,152.71337579617833,3.024024024024024,Queens,Astoria,Manhattan,Harlem,2024-03-16,0.5,14.7,False
123,2024-03-26 02:04:00,2024-03-26 02:20:03,20,11,5.87,20.85,2.0,1,False,False,False,False,False,False,False,16.05,2,2024-03-26,21.94392523364486,3.5519591141396933,Staten Island,Tottenville,Queens,Astoria,2024-03-26,1.0,4.1,False
124,2024-03-31 20:13:00,2024-03-31 20:25:33,5,3,0.93,5.64,1.0,1,False,False,False,False,False,False,False,12.55,20,2024-03-31,4.446215139442232,6.064516129032257,Manhattan,Upper East Side,Manhattan,Chelsea,2024-03-31,0.3,10.0,False
125,2024-03-09 22:17:00,2024-03-09 22:29:22,15,12,3.46,12.87,1.0,1,False,False,False,False,False,False,False,12.366666666666667,22,2024-03-09,16.787061994609164,3.7196531791907512,Queens,Forest Hills,Queens,Flushing,2024-03-09,4.2,4.7,True
126,2024-03-24 20:55:00,2024-03-24 21:05:38,7,3,1.79,7.75,,2,False,False,False,True,True,False,False,10.633333333333333,20,2024-03-24,10.100313479623825,4.329608938547486,Brooklyn,Park Slope,Manhattan,Chelsea,2024-03-24,1.1,11.3,True
127,2024-03-27 23:07:00,2024-03-27 23:41:41,4,9,3.82,11.87,1.0,1,False,False,False,False,False,False,False,34.68333333333333,23,2024-03-27,6.608361364728496,3.107329842931937,Manhattan,SoHo,Brooklyn,DUMBO,2024-03-27,2.1,4.2,True
128,2024-03-07 09:28:00,2024-03-07 09:48:46,17,8,1.09,5.88,4.0,1,False,False,False,False,False,False,False,20.766666666666666,9,2024-03-07,3.1492776886035316,5.394495412844036,Bronx,Riverdale,Brooklyn,Bushwick,2024-03-07,0.0,3.3,False
129,2024-03-19 11:09:00,2024-03-19 11:19:20,6,9,0.14,3.4,2.0,1,False,False,False,False,False,False,False,10.333333333333334,11,2024-03-19,0.8129032258064517,24.28571428571428,Brooklyn,Williamsburg,Brooklyn,DUMBO,2024-03-19,1.1,11.7,True
130,2024-03-23 21:41:00,2024-03-23 21:49:52,20,1,3.67,11.15,1.0,1,False,False,False,False,False,False,False,8.866666666666667,21,2024-03-23,24.834586466165412,3.038147138964578,Staten Island,Tottenville,Manhattan,Midtown,2024-03-23,1.2,5.9,True
131,2024-03-16 13:51:00,2024-03-16 14:21:18,6,7,2.86,10.32,1.0,1,False,False,False,False,False,False,False,30.3,13,2024-03-16,5.663366336633663,3.6083916083916088,Brooklyn,Williamsburg,Brooklyn,Park Slope,2024-03-16,0.5,14.7,False
132,2024-03-08 04:41:00,2024-03-08 04:50:17,6,9,4.03,14.44,2.0,2,False,False,False,False,False,False,False,9.283333333333333,4,2024-03-08,26.046678635547575,3.583126550868486,Brooklyn,Williamsburg,Brooklyn,DUMBO,2024-03-08,2.8,5.6,True
133,2024-03-19 01:35:00,2024-03-19 01:54:45,7,11,2.33,9.94,1.0,2,False,False,False,False,False,False,False,19.75,1,2024-03-19,7.078481012658228,4.266094420600858,Brooklyn,Park Slope,Queens,Astoria,2024-03-19,1.1,11.7,True
134,2024-03-01 14:59:00,2024-03-01 15:35:49,18,12,3.74,11.85,1.0,1,False,False,False,False,False,False,False,36.81666666666667,14,2024-03-01,6.095065640561339,3.168449197860962,Bronx,Mott Haven,Queens,Flushing,2024-03-01,0.0,4.2,False
135,2024-03-02 02:00:00,2024-03-02 02:11:34,19,12,3.64,11.68,2.0,1,False,False,False,False,False,False,False,11.566666666666666,2,2024-03-02,18.88184438040346,3.2087912087912085,Staten Island,St. George,Queens,Flushing,2024-03-02,0.7,3.3,False
136,2024-03-28 15:45:00,2024-03-28 15:49:20,15,1,5.99,16.66,1.0,2,False,False,False,False,False,False,False,4.333333333333333,15,2024-03-28,82.93846153846155,2.7813021702838063,Queens,Forest Hills,Manhattan,Midtown,2024-03-28,1.2,7.8,True
137,2024-03-05 20:45:00,2024-03-05 20:58:57,18,17,3.85,14.29,2.0,1,False,False,False,False,False,False,False,13.95,20,2024-03-05,16.55913978494624,3.7116883116883113,Bronx,Mott Haven,Bronx,Riverdale,2024-03-05,2.7,10.6,True
138,2024-03-05 13:23:00,2024-03-05 13:37:03,19,19,1.97,8.89,1.0,1,False,False,False,False,False,False,False,14.05,13,2024-03-05,8.412811387900355,4.5126903553299496,Staten Island,St. George,Staten Island,St. George,2024-03-05,2.7,10.6,True
139,2024-03-15 15:56:00,2024-03-15 16:18:04,16,10,0.82,4.92,2.0,1,False,False,False,False,False,False,False,22.066666666666666,15,2024-03-15,2.229607250755287,6.0,Bronx,Fordham,Brooklyn,Bed-Stuy,2024-03-15,2.5,10.9,True
140,2024-03-16 21:01:00,2024-03-16 21:02:00,14,7,3.53,11.1,1.0,1,False,False,False,False,False,False,False,1.0,21,2024-03-16,211.79999999999998,3.144475920679887,Queens,Jamaica,Brooklyn,Park Slope,2024-03-16,0.5,14.7,False
141,2024-03-29 12:49:00,2024-03-29 13:07:20,1,8,1.45,7.43,1.0,1,False,False,False,False,False,False,False,18.333333333333332,12,2024-03-29,4.745454545454546,5.124137931034483,Manhattan,Midtown,Brooklyn,Bushwick,2024-03-29,1.1,4.2,True
142,2024-03-23 12:19:00,2024-03-23 12:33:27,10,12,3.78,11.95,1.0,2,False,False,False,False,False,False,False,14.45,12,2024-03-23,15.695501730103807,3.1613756613756614,Brooklyn,Bed-Stuy,Queens,Flushing,2024-03-23,1.2,5.9,True
143,2024-03-30 08:00:00,2024-03-30 08:04:36,17,17,0.79,5.01,1.0,2,False,False,False,False,False,False,False,4.6,8,2024-03-30,10.304347826086957,6.341772151898733,Bronx,Riverdale,Bronx,Riverdale,2024-03-30,1.9,18.9,True
144,2024-03-10 19:35:00,2024-03-10 19:38:23,5,20,2.09,8.16,1.0,1,False,False,False,False,False,False,False,3.3833333333333333,19,2024-03-10,37.06403940886699,3.904306220095694,Manhattan,Upper East Side,Staten Island,Tottenville,2024-03-10,0.0,3.9,False
145,2024-03-11 16:00:00,2024-03-11 16:19:51,10,20,4.48,15.14,1.0,3,False,False,False,False,False,False,False,19.85,16,2024-03-11,13.541561712846347,3.3794642857142856,Brooklyn,Bed-Stuy,Staten Island,Tottenville,2024-03-11,1.8,11.3,True
146,2024-03-01 20:39:00,2024-03-01 20:53:04,6,20,2.81,10.65,1.0,1,False,False,False,False,False,False,False,14.066666666666666,20,2024-03-01,11.985781990521328,3.790035587188612,Brooklyn,Williamsburg,Staten Island,Tottenville,2024-03-01,0.0,4.2,False
147,2024-03-27 18:05:00,2024-03-27 18:25:08,8,6,1.16,6.68,1.0,2,False,False,False,False,False,False,False,20.133333333333333,18,2024-03-27,3.456953642384106,5.758620689655173,Brooklyn,Bushwick,Brooklyn,Williamsburg,2024-03-27,2.1,4.2,True
148,2024-03-27 09:26:00,2024-03-27 09:49:48,12,8,2.6,10.99,1.0,2,False,False,False,False,False,False,False,23.8,9,2024-03-27,6.554621848739496,4.226923076923077,Queens,Flushing,Brooklyn,Bushwick,2024-03-27,2.1,4.2,True
149,2024-03-22 06:59:00,2024-03-22 07:51:23,2,18,4.22,15.02,1.0,1,False,False,False,False,False,False,False,52.38333333333333,6,2024-03-22,4.833598472796691,3.5592417061611377,Manhattan,Harlem,Bronx,Mott Haven,2024-03-22,0.0,8.6,False
150,2024-03-04 23:04:00,2024-03-04 23:09:15,4,6,2.16,9.16,2.0,1,False,False,False,False,False,False,False,5.25,23,2024-03-04,24.68571428571429,4.2407407407407405,Manhattan,SoHo,Brooklyn,Williamsburg,2024-03-04,3.4,18.0,True
151,2024-03-26 05:21:00,2024-03-26 05:30:50,15,1,2.1,7.87,1.0,1,False,False,False,False,False,False,False,9.833333333333334,5,2024-03-26,12.813559322033898,3.7476190476190476,Queens,Forest Hills,Manhattan,Midtown,2024-03-26,1.0,4.1,False
152,2024-03-27 02:14:00,2024-03-27 02:51:20,6,11,4.91,16.49,1.0,1,False,False,False,False,False,False,False,37.333333333333336,2,2024-03-27,7.891071428571428,3.358452138492871,Brooklyn,Williamsburg,Queens,Astoria,2024-03-27,2.1,4.2,True
153,2024-03-18 17:37:00,2024-03-18 17:38:18,12,5,5.25,17.07,1.0,1,False,False,False,False,False,False,False,1.3,17,2024-03-18,242.3076923076923,3.2514285714285713,Queens,Flushing,Manhattan,Upper East Side,2024-03-18,1.5,8.4,True
154,2024-03-09 00:36:00,2024-03-09 00:47:32,11,13,0.14,3.42,2.0,2,False,False,False,False,False,False,False,11.533333333333333,0,2024-03-09,0.7283236994219654,24.428571428571427,Queens,Astoria,Queens,Long Island City,2024-03-09,4.2,4.7,True
155,2024-03-30 03:34:00,2024-03-30 03:43:37,14,4,0.89,5.38,1.0,1,False,False,False,False,False,False,False,9.616666666666667,3,2024-03-30,5.552859618717504,6.044943820224719,Queens,Jamaica,Manhattan,SoHo,2024-03-30,1.9,18.9,True
156,2024-03-20 14:11:00,2024-03-20 14:51:44,2,17,2.79,9.38,2.0,3,False,False,False,False,False,False,False,40.733333333333334,14,2024-03-20,4.109656301145663,3.362007168458782,Manhattan,Harlem,Bronx,Riverdale,2024-03-20,1.4,11.9,True
157,2024-03-25 05:45:00,2024-03-25 06:10:50,17,10,3.97,13.82,2.0,1,False,False,False,False,False,False,False,25.833333333333332,5,2024-03-25,9.220645161290324,3.481108312342569,Bronx,Riverdale,Brooklyn,Bed-Stuy,2024-03-25,0.0,7.3,False
158,2024-03-18 02:11:00,2024-03-18 02:17:19,9,9,3.78,11.32,1.0,1,False,False,False,False,False,False,False,6.316666666666666,2,2024-03-18,35.90501319261214,2.994708994708995,Brooklyn,DUMBO,Brooklyn,DUMBO,2024-03-18,1.5,8.4,True
159,2024-03-08 08:57:00,2024-03-08 08:58:02,19,4,3.05,10.49,1.0,1,False,False,False,False,False,False,False,1.0333333333333334,8,2024-03-08,177.09677419354836,3.4393442622950823,Staten Island,St. George,Manhattan,SoHo,2024-03-08,2.8,5.6,True
160,2024-03-26 00:41:00,2024-03-26 00:59:17,12,2,1.66,6.9,1.0,1,False,False,False,False,False,False,False,18.283333333333335,0,2024-03-26,5.447584320875114,4.156626506024097,Queens,Flushing,Manhattan,Harlem,2024-03-26,1.0,4.1,False
161,2024-03-11 09:56:00,2024-03-11 10:16:36,14,13,2.76,10.58,1.0,1,False,False,False,False,False,False,False,20.6,9,2024-03-11,8.038834951456309,3.8333333333333335,Queens,Jamaica,Queens,Long Island City,2024-03-11,1.8,11.3,True
162,2024-03-06 03:41:00,2024-03-06 03:54:21,9,17,4.3,14.35,1.0,1,False,False,False,False,False,False,False,13.35,3,2024-03-06,19.325842696629213,3.3372093023255816,Brooklyn,DUMBO,Bronx,Riverdale,2024-03-06,0.0,9.2,False
163,2024-03-31 18:31:00,2024-03-31 18:34:14,8,5,3.34,11.27,,2,False,False,False,True,True,False,False,3.2333333333333334,18,2024-03-31,61.97938144329897,3.374251497005988,Brooklyn,Bushwick,Manhattan,Upper East Side,2024-03-31,0.3,10.0,False
164,2024-03-10 20:50:00,2024-03-10 20:59:36,5,12,0.66,4.75,2.0,1,False,False,False,False,False,False,False,9.6,20,2024-03-10,4.125,7.196969696969696,Manhattan,Upper East Side,Queens,Flushing,2024-03-10,0.0,3.9,False
165,2024-03-11 01:24:00,2024-03-11 01:28:48,2,12,7.9,23.99,1.0,1,False,False,False,False,False,False,False,4.8,1,2024-03-11,98.75,3.0367088607594934,Manhattan,Harlem,Queens,Flushing,2024-03-11,1.8,11.3,True
166,2024-03-07 17:26:00,2024-03-07 17:53:33,16,10,2.87,9.82,1.0,1,False,False,False,False,False,False,False,27.55,17,2024-03-07,6.250453720508167,3.421602787456446,Bronx,Fordham,Brooklyn,Bed-Stuy,2024-03-07,0.0,3.3,False
167,2024-03-24 04:40:00,2024-03-24 04:48:23,5,20,2.63,9.09,4.0,2,False,False,False,False,False,False,False,8.383333333333333,4,2024-03-24,18.82306163021869,3.456273764258555,Manhattan,Upper East Side,Staten Island,Tottenville,2024-03-24,1.1,11.3,True
168,2024-03-29 16:43:00,2024-03-29 17:02:54,16,12,1.54,7.6,2.0,2,False,False,False,False,False,False,False,19.9,16,2024-03-29,4.64321608040201,4.9350649350649345,Bronx,Fordham,Queens,Flushing,2024-03-29,1.1,4.2,True
169,2024-03-14 07:29:00,2024-03-14 07:47:24,9,1,2.11,8.45,1.0,1,False,False,False,False,False,False,False,18.4,7,2024-03-14,6.880434782608695,4.004739336492891,Brooklyn,DUMBO,Manhattan,Midtown,2024-03-14,1.5,5.8,True
170,2024-03-27 10:27:00,2024-03-27 10:37:44,12,15,3.71,13.25,1.0,1,False,False,False,False,False,False,False,10.733333333333333,10,2024-03-27,20.73913043478261,3.5714285714285716,Queens,Flushing,Queens,Forest Hills,2024-03-27,2.1,4.2,True
171,2024-03-18 11:29:00,2024-03-18 11:38:38,14,9,3.51,11.23,1.0,1,False,False,False,False,False,False,False,9.633333333333333,11,2024-03-18,21.861591695501733,3.1994301994302,Queens,Jamaica,Brooklyn,DUMBO,2024-03-18,1.5,8.4,True
172,2024-03-17 19:46:00,2024-03-17 20:38:21,1,4,1.05,5.98,2.0,1,False,False,False,False,False,False,False,52.35,19,2024-03-17,1.2034383954154728,5.695238095238095,Manhattan,Midtown,Manhattan,SoHo,2024-03-17,1.8,12.0,True
173,2024-03-22 21:52:00,2024-03-22 22:28:00,2,8,1.54,6.99,1.0,1,False,False,False,False,False,False,False,36.0,21,2024-03-22,2.566666666666667,4.538961038961039,Manhattan,Harlem,Brooklyn,Bushwick,2024-03-22,0.0,8.6,False
174,2024-03-13 01:07:00,2024-03-13 01:29:02,14,20,2.79,10.33,1.0,1,False,False,False,False,False,False,False,22.033333333333335,1,2024-03-13,7.597579425113464,3.7025089605734767,Queens,Jamaica,Staten Island,Tottenville,2024-03-13,0.7,7.3,False
175,2024-03-25 11:42:00,2024-03-25 12:04:02,19,2,3.95,12.28,1.0,1,False,False,False,False,False,False,False,22.033333333333335,11,2024-03-25,10.75642965204236,3.1088607594936706,Staten Island,St. George,Manhattan,Harlem,2024-03-25,0.0,7.3,False
176,2024-03-26 10:18:00,2024-03-26 10:22:29,14,19,0.62,4.46,1.0,1,False,False,False,False,False,False,False,4.483333333333333,10,2024-03-26,8.29739776951673,7.193548387096774,Queens,Jamaica,Staten Island,St. George,2024-03-26,1.0,4.1,False
177,2024-03-17 04:11:00,2024-03-17 04:38:45,4,6,0.81,4.95,1.0,1,False,False,False,False,False,False,False,27.75,4,2024-03-17,1.7513513513513514,6.111111111111111,Manhattan,SoHo,Brooklyn,Williamsburg,2024-03-17,1.8,12.0,True
178,2024-03-11 17:02:00,2024-03-11 17:25:30,7,5,8.01,24.82,1.0,1,False,False,False,False,False,False,False,23.5,17,2024-03-11,20.451063829787234,3.0986267166042447,Brooklyn,Park Slope,Manhattan,Upper East Side,2024-03-11,1.8,11.3,True
179,2024-03-03 13:56:00,2024-03-03 14:01:45,7,5,1.64,7.04,2.0,1,False,False,False,False,False,False,False,5.75,13,2024-03-03,17.113043478260867,4.2926829268292686,Brooklyn,Park Slope,Manhattan,Upper East Side,2024-03-03,1.4,7.4,True
180,2024-03-16 19:00:00,2024-03-16 19:04:57,11,20,3.87,12.96,1.0,1,False,False,False,False,False,False,False,4.95,19,2024-03-16,46.90909090909091,3.3488372093023258,Queens,Astoria,Staten Island,Tottenville,2024-03-16,0.5,14.7,False
181,2024-03-21 08:20:00,2024-03-21 08:24:58,20,6,2.58,9.92,1.0,1,False,False,False,False,False,False,False,4.966666666666667,8,2024-03-21,31.167785234899327,3.8449612403100772,Staten Island,Tottenville,Brooklyn,Williamsburg,2024-03-21,0.0,8.6,False
182,2024-03-31 03:24:00,2024-03-31 03:45:04,8,11,3.03,10.5,3.0,1,False,False,False,False,False,False,False,21.066666666666666,3,2024-03-31,8.629746835443038,3.4653465346534658,Brooklyn,Bushwick,Queens,Astoria,2024-03-31,0.3,10.0,False
183,2024-03-20 20:42:00,2024-03-20 20:45:24,12,1,2.14,9.59,1.0,1,False,False,False,False,False,False,False,3.4,20,2024-03-20,37.76470588235294,4.481308411214953,Queens,Flushing,Manhattan,Midtown,2024-03-20,1.4,11.9,True
184,2024-03-30 03:51:00,2024-03-30 04:02:08,14,4,3.07,12.68,2.0,1,False,False,False,False,False,False,False,11.133333333333333,3,2024-03-30,16.544910179640716,4.130293159609121,Queens,Jamaica,Manhattan,SoHo,2024-03-30,1.9,18.9,True
185,2024-03-27 10:58:00,2024-03-27 11:03:49,10,6,3.94,14.26,2.0,1,False,False,False,False,False,False,False,5.816666666666666,10,2024-03-27,40.64183381088825,3.6192893401015227,Brooklyn,Bed-Stuy,Brooklyn,Williamsburg,2024-03-27,2.1,4.2,True
186,2024-03-28 06:39:00,2024-03-28 07:02:13,14,9,6.4,17.85,1.0,1,False,False,False,False,False,False,False,23.216666666666665,6,2024-03-28,16.53984206748026,2.7890625,Queens,Jamaica,Brooklyn,DUMBO,2024-03-28,1.2,7.8,True
187,2024-03-15 08:29:00,2024-03-15 08:40:41,16,2,4.35,13.07,1.0,1,False,False,False,False,False,False,False,11.683333333333334,8,2024-03-15,22.339514978601997,3.0045977011494256,Bronx,Fordham,Manhattan,Harlem,2024-03-15,2.5,10.9,True
188,2024-03-17 15:13:00,2024-03-17 15:22:05,20,12,0.8,5.25,3.0,1,False,False,False,False,False,False,False,9.083333333333334,15,2024-03-17,5.28440366972477,6.5625,Staten Island,Tottenville,Queens,Flushing,2024-03-17,1.8,12.0,True
189,2024-03-24 05:33:00,2024-03-24 05:37:51,8,14,5.77,18.82,1.0,2,False,False,False,False,False,False,False,4.85,5,2024-03-24,71.38144329896907,3.2616984402079727,Brooklyn,Bushwick,Queens,Jamaica,2024-03-24,1.1,11.3,True
190,2024-03-12 19:50:00,2024-03-12 20:22:13,15,20,1.33,6.9,1.0,2,False,False,False,False,False,False,False,32.21666666666667,19,2024-03-12,2.4769787894464566,5.18796992481203,Queens,Forest Hills,Staten Island,Tottenville,2024-03-12,0.7,10.8,False
191,2024-03-31 23:58:00,2024-04-01 00:02:57,3,19,2.59,10.65,2.0,1,False,False,False,False,False,False,False,4.95,23,2024-03-31,31.39393939393939,4.111969111969112,Manhattan,Chelsea,Staten Island,St. George,2024-03-31,0.3,10.0,False
192,2024-03-21 15:25:00,2024-03-21 15:44:09,1,12,4.99,16.29,1.0,2,False,False,False,False,False,False,False,19.15,15,2024-03-21,15.634464751958227,3.2645290581162323,Manhattan,Midtown,Queens,Flushing,2024-03-21,0.0,8.6,False
